activity_id,deal_id,Type,marked_as_done_ts,deleted
16154,1806,call,2021-12-16,false
16163,1806,call,2021-11-12,false
16177,4075,call,2021-11-17,false
17304,1115,call,,true
17699,407,call,2022-12-27,false
17915,2767,call,2023-02-09,false
18168,477,call,2019-04-12,false
18736,4277,call,2022-04-07,false
19687,368,call,2021-06-25,false
19735,464,call,2020-08-17,false
19748,2581,call,2020-12-21,false
19757,631,call,2020-10-01,false
19867,1882,call,2021-01-26,false
19893,2644,call,2021-04-29,false
19935,3499,call,2021-09-03,false
20069,3870,call,2021-12-05,false
20164,3624,call,2021-05-26,false
20194,1728,call,2021-08-04,false
20471,577,call,2023-01-31,false
20656,970,call,2021-06-29,false
20677,1690,call,2021-07-06,false
20719,4502,call,2021-08-03,false
20766,942,call,2021-08-25,false
20823,2281,call,2021-10-28,false
20852,3763,call,2021-11-02,false
21057,2719,call,2022-09-20,false
21686,4344,call,,true
403,2555,call,,false
857,1639,call,2023-04-05,false
1398,3410,call,,false
1400,3237,call,,false
1477,2949,call,,false
1579,2348,call,,false
1605,247,call,,false
1852,4535,call,2021-03-03,false
1888,2574,call,2021-05-19,false
2038,2935,call,2021-10-12,false
2050,1189,call,2021-06-14,false
2555,4744,call,2022-01-07,false
2584,2031,call,2021-11-02,false
2803,1722,call,2022-04-25,false
3038,1083,call,2020-05-20,false
3119,3392,call,2021-11-16,false
3120,2759,call,2021-03-01,false
3136,2504,call,2021-05-03,false
3139,1547,call,2021-04-19,false
3142,1677,call,2021-06-03,false
3162,2966,call,2021-07-07,false
3669,1646,call,2020-12-11,false
3686,2176,call,2020-12-11,false
3828,3565,call,2019-09-06,false
4643,4612,call,,true
4977,3725,call,2021-08-19,false
5032,3354,call,2021-08-30,false
5080,615,call,2021-10-28,false
5111,599,call,2021-10-26,false
5168,1671,call,2021-10-28,false
6449,269,call,2023-03-01,false
6767,2642,call,2020-10-19,false
6821,3296,call,2020-10-22,false
6874,433,call,2020-07-27,false
7162,1106,call,2021-11-29,false
7461,2259,call,2021-03-10,false
7559,702,call,2021-05-05,false
7560,1206,call,2021-07-05,false
7763,927,call,2021-12-31,false
8136,984,call,2022-11-16,false
8236,2243,call,2023-02-13,false
8693,549,call,2022-06-17,false
8994,3651,call,2022-11-07,false
9088,2356,call,,true
9299,2195,call,2023-01-11,false
9418,3991,call,2020-12-21,false
9433,372,call,2021-01-22,false
10393,4047,call,2023-02-27,false
10594,4005,call,2020-10-21,false
10632,3530,call,2020-12-07,false
10675,649,call,2021-02-19,false
10758,4936,call,2021-06-29,false
10920,3046,call,2021-08-31,false
10966,1774,call,2021-08-17,false
11003,2568,call,2021-09-24,false
11281,833,call,2020-09-18,false
11350,3258,call,2020-09-11,false
12280,2879,call,2023-01-16,false
12768,4696,call,2021-01-11,false
12782,1968,call,2021-09-10,false
12825,522,call,2021-05-11,false
12919,2692,call,2021-04-12,false
12948,697,call,2021-08-11,false
13096,4560,call,2021-11-15,false
13774,4755,call,2022-11-09,false
14196,798,call,2022-12-06,false
14307,1568,call,,true
14600,2090,call,,true
14660,1680,call,,true
14854,4150,call,2019-11-11,false
14891,2412,call,2020-05-25,false
14992,4311,call,2020-10-28,false
15079,4325,call,2020-08-05,false
15145,4049,call,2020-12-09,false
15175,3197,call,2021-02-18,false
15290,3001,call,2021-04-08,false
15332,767,call,2021-04-20,false
15725,3386,call,2020-04-28,false
15749,364,call,2020-10-14,false
15783,270,call,2021-09-29,false
15787,270,call,2021-07-22,false
15813,3349,call,2021-04-09,false
15843,3573,call,2020-10-06,false
15849,4640,call,2020-11-19,false
15905,3494,call,2021-03-24,false
15916,340,call,2021-03-05,false
15935,2920,call,2021-03-01,false
15949,3667,call,2021-03-01,false
16006,1904,call,2021-07-12,false
16128,3592,call,2021-10-20,false
16156,1806,call,2021-12-01,false
16164,349,call,2021-10-28,false
16259,607,call,2021-12-31,false
16306,59,call,2022-01-27,false
17221,2175,call,,true
17241,3453,call,,true
18236,2865,call,2021-09-24,false
18727,4235,call,2022-06-17,false
18731,4235,call,2022-06-13,false
18735,4620,call,2022-06-20,false
18776,2827,call,2022-05-12,false
18859,80,call,,true
18881,279,call,,true
19500,3567,call,2020-08-31,false
19503,1027,call,2020-05-15,false
19688,368,call,2021-06-14,false
19813,879,call,2020-11-20,false
19896,2696,call,2021-05-19,false
20050,1360,call,2022-01-11,false
20101,4003,call,2022-01-20,false
20138,2759,call,2021-03-03,false
20255,2084,call,2021-09-17,false
20279,2912,call,2021-10-18,false
20663,4094,call,2021-06-29,false
20704,3442,call,2021-07-08,false
20724,4732,call,2021-07-21,false
20797,2025,call,2021-10-27,false
20800,439,call,2021-11-12,false
21043,529,call,2022-06-15,false
377,3742,call,,false
600,3562,call,,false
789,3676,call,,false
958,3921,call,2023-04-04,false
1700,1450,call,2023-04-12,false
1864,1395,call,2021-05-18,false
1885,2278,call,2021-05-17,false
1890,1336,call,2021-05-18,false
2119,2166,call,2023-01-10,false
2901,477,call,2019-04-12,false
2922,4109,call,2021-06-29,false
3019,1634,call,2020-07-16,false
3055,4325,call,2020-10-12,false
3153,4094,call,2021-06-29,false
3158,4655,call,2021-06-29,false
3198,3173,call,2021-11-25,false
3671,1646,call,2020-12-30,false
3699,3169,call,2020-12-28,false
3830,540,call,2019-09-10,false
3902,497,call,2019-12-04,false
4062,2054,call,2020-08-25,false
4084,1743,call,2020-08-31,false
4938,460,call,2021-11-17,false
5048,2775,call,2021-08-03,false
5137,4744,call,2022-01-11,false
6621,4234,call,2023-02-13,false
6756,4376,call,,true
6766,2642,call,2020-11-12,false
6776,1039,call,2020-07-29,false
6831,2708,call,2021-01-14,false
6898,273,call,2020-10-22,false
6913,652,call,2020-10-12,false
6920,926,call,2020-11-23,false
6957,3836,call,2020-11-23,false
7565,1350,call,2021-06-08,false
7614,411,call,2021-10-13,false
7637,4296,call,2021-09-01,false
7729,3174,call,2022-02-01,false
7740,4375,call,2022-01-19,false
7742,4405,call,2021-12-03,false
7768,863,call,2022-01-17,false
8346,112,call,,true
8362,4790,call,2020-09-01,false
8363,209,call,2020-09-01,false
8384,2051,call,2021-06-09,false
8385,301,call,2020-11-25,false
8393,1736,call,2021-01-13,false
8644,4915,call,2022-07-22,false
9100,1387,call,,true
9374,4122,call,2023-01-31,false
9377,2392,call,2023-01-19,false
9401,810,call,2021-02-24,false
9425,3991,call,2021-02-11,false
9526,4155,call,2021-06-24,false
9545,4209,call,2021-06-22,false
9554,4524,call,2021-07-06,false
9604,3571,call,2021-11-18,false
9620,1761,call,2022-01-14,false
10042,1388,call,2023-01-02,false
10052,4698,call,2023-02-06,false
10376,2545,call,,true
10741,1344,call,2021-05-18,false
10770,1395,call,2021-04-28,false
10921,3046,call,2021-08-12,false
10947,1961,call,2021-11-01,false
10951,2007,call,2021-08-20,false
10991,1472,call,2021-10-11,false
11117,3581,call,2022-01-06,false
11971,3599,call,,true
12028,3319,call,,true
12423,2043,call,2022-12-22,false
12576,3685,call,2020-06-09,false
12720,3966,call,2020-04-27,false
12755,84,call,2020-12-21,false
12772,1101,call,2021-01-27,false
12855,3773,call,2021-02-24,false
12930,1660,call,2021-04-15,false
13021,177,call,2021-11-10,false
13137,178,call,2021-12-01,false
13755,4159,call,2023-02-02,false
14178,4227,call,,true
14570,383,call,,true
14966,2164,call,2020-06-23,false
14971,241,call,2020-08-20,false
14987,4311,call,2020-09-10,false
15016,780,call,2020-10-05,false
15074,3928,call,2020-07-16,false
15091,3013,call,2020-08-18,false
15105,3175,call,2020-10-08,false
15303,1904,call,2021-07-22,false
15326,1188,call,2021-04-22,false
15740,803,call,2020-07-06,false
15753,364,call,2020-09-07,false
15819,2738,call,2021-07-19,false
15833,2991,call,2020-11-23,false
15863,1347,call,2020-11-24,false
15959,525,call,2021-03-17,false
15986,3427,call,2021-03-22,false
16021,4377,call,2021-05-03,false
16041,1981,call,2021-05-25,false
16117,2048,call,2021-09-14,false
17204,4238,call,,true
17853,4256,call,2022-12-08,false
18093,1746,call,2020-07-24,false
18133,2999,call,2020-08-07,false
18783,4840,call,2022-05-06,false
18858,1541,call,,true
18907,1785,call,2021-12-14,false
19424,3595,call,2019-12-05,false
19550,1494,call,2020-12-23,false
19664,3356,call,2021-06-16,false
19709,3966,call,2021-01-26,false
19855,2285,call,2021-02-01,false
20157,2626,call,2021-04-09,false
20168,4105,call,2021-05-11,false
20216,3499,call,2021-07-29,false
20261,3763,call,2021-10-18,false
20356,2452,call,2023-01-23,false
20648,89,call,2021-06-18,false
20731,1262,call,2021-08-03,false
20737,2137,call,2021-10-18,false
21657,2908,call,2023-02-03,false
195,639,task,2023-03-31,false
262,2587,task,,false
304,4810,task,,false
692,2161,task,,false
865,3594,task,2023-03-28,false
869,1240,task,,false
904,1406,task,2023-04-03,false
1127,4501,task,2023-04-12,false
1419,1248,task,2023-04-12,false
1521,1437,task,2023-04-14,false
1530,3337,task,2023-04-17,false
1738,3074,task,2023-03-23,false
1774,3472,task,2022-06-02,false
1949,4607,task,2021-01-18,false
2226,4295,task,2022-11-04,false
2627,405,task,2022-03-24,false
2689,3706,task,2022-05-16,false
2731,4222,task,2022-03-21,false
2769,4025,task,2022-08-04,false
2852,1098,task,2022-07-06,false
2856,2122,task,2022-09-19,false
3253,3911,task,2022-05-18,false
3273,1754,task,2022-02-15,false
3365,4924,task,2022-06-20,false
3373,1713,task,2022-05-20,false
3415,4160,task,2022-05-17,false
3443,4626,task,2022-08-10,false
3462,384,task,2022-09-12,false
3967,2901,task,2020-07-14,false
4034,56,task,2020-06-30,false
4116,3269,task,2020-11-13,false
4190,2510,task,2022-06-07,false
4259,3373,task,2022-05-30,false
4320,1790,task,2022-09-12,false
4354,654,task,2022-08-05,false
4362,654,task,2022-07-22,false
4374,180,task,2022-08-04,false
4453,1169,task,2023-02-13,false
4634,174,task,2023-02-02,false
4726,1567,task,2022-03-07,false
4779,2874,task,2022-03-25,false
4819,4985,task,2022-04-13,false
4843,2618,task,2022-04-06,false
4866,3041,task,2022-04-07,false
4880,545,task,2022-06-03,false
4908,1648,task,2022-06-20,false
4935,3646,task,2022-07-05,false
5058,3316,task,2021-08-26,false
5189,4141,task,2021-11-18,false
5472,2615,task,2022-02-21,false
5487,4120,task,2022-06-10,false
5494,4120,task,2022-06-20,false
5543,309,task,2022-03-15,false
5576,2576,task,2022-07-18,false
5590,4086,task,2022-05-05,false
5686,4112,task,2022-03-15,false
5707,4339,task,2022-05-02,false
5779,1982,task,2022-05-30,false
5811,4989,task,2022-04-12,false
5860,788,task,2022-04-13,false
5886,888,task,2022-11-25,false
5899,2280,task,2022-07-11,false
5951,4614,task,2022-04-26,false
5990,1564,task,2022-07-12,false
5993,1564,task,2022-07-07,false
6031,1821,task,2022-06-13,false
6046,4545,task,2022-09-06,false
6135,2681,task,2022-10-27,false
6142,2681,task,2022-09-20,false
6165,1130,task,2022-08-26,false
6235,3780,task,,true
6264,3600,task,2022-10-04,false
6270,3600,task,2022-10-06,false
6282,2501,task,2022-11-02,false
6430,4434,task,2022-12-07,false
6432,4434,task,2022-12-13,false
6608,1076,task,2023-03-06,false
6652,2119,task,2023-02-20,false
6960,678,task,2021-01-11,false
6983,3595,task,2020-11-11,false
7008,1017,task,2020-07-29,false
7184,1364,task,2022-05-19,false
7229,3852,task,2022-05-10,false
7337,2614,task,2022-03-18,false
7356,4998,task,2022-05-05,false
7496,3287,task,2021-03-29,false
7615,17,task,2021-07-05,false
7711,11,task,2021-12-01,false
8037,674,task,2022-11-09,false
8059,4705,task,2022-06-13,false
8094,2249,task,2022-09-15,false
8134,984,task,2023-01-09,false
8195,552,task,2022-12-12,false
8208,3978,task,2023-01-04,false
8438,15,task,2021-10-06,false
8495,3497,task,2022-04-26,false
8613,3419,task,2023-02-28,false
8795,560,task,2023-01-31,false
8938,4503,task,2022-08-29,false
8968,1143,task,2022-10-19,false
9251,731,task,2022-10-08,false
9284,2948,task,2023-01-10,false
9523,284,task,2021-06-25,false
9565,2993,task,2021-07-19,false
9810,3134,task,2022-06-29,false
9891,828,task,2022-07-06,false
9906,4658,task,2022-07-22,false
9919,1763,task,2022-09-20,false
9943,2712,task,2022-08-09,false
9946,2712,task,2022-08-31,false
9970,3436,task,2022-10-28,false
9988,2339,task,2022-10-18,false
10287,1124,task,2023-01-11,false
10324,4231,task,2023-01-10,false
10344,3076,task,2023-01-10,false
10595,4005,task,2020-10-22,false
10623,414,task,2020-11-10,false
11240,583,task,2023-03-02,false
11266,947,task,2023-02-27,false
11372,2257,task,2022-02-18,false
11434,775,task,2022-05-18,false
11470,3083,task,2022-04-04,false
11473,770,task,2022-05-09,false
11484,770,task,2022-04-13,false
11548,2269,task,2022-08-31,false
11617,181,task,2022-07-25,false
11643,2728,task,2022-12-22,false
11792,3232,task,2022-10-05,false
11838,162,task,2022-11-02,false
12059,4541,task,2022-10-06,false
12065,4541,task,2022-10-18,false
12131,2374,task,2022-10-21,false
12248,1625,task,2022-11-25,false
12346,109,task,2022-12-15,false
12742,2585,task,2020-09-02,false
12817,522,task,2021-04-19,false
12978,3304,task,2021-08-18,false
13015,144,task,2021-10-04,false
13027,4455,task,2021-11-08,false
13213,388,task,2022-02-25,false
13233,1405,task,2022-03-14,false
13243,746,task,2022-03-04,false
13283,4856,task,2022-03-09,false
13301,4183,task,2022-04-13,false
13307,3283,task,2022-03-18,false
13323,3891,task,2022-05-31,false
13354,954,task,2022-06-14,false
13362,537,task,2022-03-31,false
13427,2847,task,2022-05-11,false
13450,1325,task,2022-06-08,false
13549,2683,task,2022-08-16,false
13685,929,task,2022-09-22,false
13787,4066,task,2022-11-10,false
14038,4298,task,2023-01-10,false
14192,441,task,2022-12-23,false
14260,743,task,2023-02-28,false
14289,4213,task,,true
14371,856,task,2023-02-06,false
14803,1908,task,2019-07-25,false
14808,1956,task,2019-10-04,false
15031,3842,task,2020-05-27,false
15248,1080,task,2021-03-09,false
15272,589,task,2021-04-28,false
15338,3542,task,2021-05-05,false
15369,697,task,2021-07-27,false
15398,2143,task,2021-09-07,false
15533,1010,task,2022-07-06,false
15557,1407,task,2022-09-29,false
16294,3556,task,2022-02-23,false
16458,4959,task,2023-01-11,false
16468,4959,task,2023-02-02,false
16485,3976,task,2022-12-07,false
16520,1346,task,2023-01-05,false
16537,922,task,2023-02-15,false
16727,2931,task,2022-12-28,false
16819,1489,task,2022-09-09,false
16831,517,task,2022-09-06,false
16841,2375,task,2022-08-17,false
16870,1029,task,2022-09-30,false
16898,404,task,2022-10-07,false
17041,1687,task,2022-12-28,false
17165,2036,task,2023-03-13,false
17264,74,task,2023-02-27,false
17313,3162,task,,true
17412,2418,task,2022-05-19,false
17426,382,task,2022-03-10,false
17459,434,task,2022-05-04,false
17564,4545,task,2022-08-18,false
17636,4486,task,2022-08-24,false
17695,407,task,2022-12-23,false
17910,2284,task,2023-03-14,false
17937,892,task,2023-03-09,false
18016,548,task,2022-05-31,false
18040,4265,task,2018-12-05,false
18041,4338,task,2018-11-26,false
18078,1310,task,2020-08-19,false
18325,4659,task,2022-03-04,false
18366,198,task,2022-04-11,false
18426,1117,task,2022-03-08,false
18429,1117,task,2022-03-25,false
18515,635,task,2022-04-08,false
18656,1055,task,2022-06-17,false
18695,3727,task,2022-03-24,false
18739,4277,task,2022-03-25,false
18762,1060,task,2022-06-21,false
18927,3159,task,2022-03-23,false
18930,608,task,2022-04-19,false
19024,2113,task,2022-04-11,false
19026,2113,task,2022-03-23,false
19043,3893,task,2022-02-25,false
19173,1008,task,2022-08-05,false
19179,1008,task,2022-10-14,false
19281,4746,task,2022-09-27,false
19369,3973,task,2019-09-13,false
19370,3973,task,2019-08-27,false
19629,352,task,2021-04-15,false
19712,3966,task,2021-01-22,false
19750,2581,task,2020-12-21,false
20341,3400,task,2023-03-15,false
20431,1829,task,2022-12-08,false
20458,4689,task,2022-12-29,false
20615,3960,task,2023-03-21,false
20853,2491,task,2022-03-11,false
20956,2200,task,2022-04-19,false
21000,2479,task,2022-06-20,false
21041,529,task,2022-08-23,false
21070,4354,task,2022-09-19,false
21307,3216,task,2022-08-03,false
21328,1704,task,2022-11-07,false
21337,362,task,2022-07-01,false
21380,3741,task,2022-11-15,false
21414,1306,task,2022-10-11,false
21489,4446,task,2023-01-20,false
21536,4855,task,2023-03-22,false
47,4571,task,2023-03-27,false
261,2638,task,,false
276,3196,task,,false
489,391,task,,false
556,3254,task,,false
755,74,task,,false
775,1176,task,2023-03-27,false
823,1845,task,2023-04-04,false
1046,3513,task,2023-04-14,false
1223,2539,task,2023-04-14,false
1822,3601,task,2022-01-24,false
1871,3356,task,2021-04-13,false
2013,4228,task,2021-05-27,false
2018,3,task,2022-09-05,false
2052,2097,task,2021-07-09,false
2057,589,task,2021-07-06,false
2112,4352,task,2022-11-10,false
2115,4352,task,2022-11-23,false
2202,3118,task,2022-10-25,false
2327,2123,task,2023-03-03,false
2360,3690,task,2023-02-13,false
2454,4680,task,2023-03-20,false
2455,4680,task,2023-01-23,false
2693,2499,task,2022-02-11,false
2724,2537,task,2022-03-07,false
2834,2112,task,2022-07-28,false
2844,4851,task,2022-09-12,false
3319,4393,task,2022-05-25,false
3361,4924,task,2022-04-13,false
3417,4803,task,2022-05-23,false
3498,3728,task,2022-09-01,false
3526,3435,task,2022-11-16,false
3578,233,task,2022-09-28,false
3592,4055,task,2022-11-09,false
3599,4990,task,2022-11-07,false
3782,320,task,2019-07-22,false
3901,497,task,2020-03-04,false
4099,23,task,2020-11-13,false
4137,1814,task,2020-10-26,false
4167,2194,task,2022-04-27,false
4198,2510,task,2022-05-09,false
4206,2513,task,2022-05-19,false
4215,3823,task,2022-05-24,false
4334,1964,task,2022-09-15,false
4663,3921,task,2023-03-16,false
4719,3090,task,2021-12-27,false
4751,240,task,2022-04-06,false
4919,1016,task,2022-06-03,false
4934,3646,task,2022-07-15,false
4970,1650,task,2021-08-18,false
5221,4218,task,2022-02-15,false
5446,2446,task,2022-02-09,false
5447,2446,task,2022-03-02,false
5460,2062,task,2022-02-24,false
5468,4106,task,2022-02-09,false
5508,3483,task,2022-02-17,false
5529,2231,task,2022-03-15,false
5544,309,task,2022-02-21,false
5580,4114,task,2022-03-21,false
5584,4114,task,2022-05-17,false
5585,4114,task,2022-04-20,false
5592,559,task,2022-03-30,false
5658,4893,task,2022-03-28,false
5661,4893,task,2022-04-26,false
5695,2156,task,2022-05-16,false
5697,3570,task,2022-04-26,false
5782,1982,task,2022-05-04,false
5801,1097,task,2022-04-05,false
6070,3279,task,2022-09-09,false
6096,1676,task,2022-09-19,false
6166,1130,task,2022-08-11,false
6176,4969,task,2022-08-26,false
6253,1211,task,2022-09-21,false
6293,3137,task,2022-11-02,false
6320,515,task,2022-12-07,false
6392,4730,task,2023-01-03,false
6433,4434,task,2023-01-10,false
7054,3912,task,2020-10-12,false
7227,1367,task,2022-02-15,false
7265,597,task,2022-03-11,false
7266,597,task,2022-04-26,false
7306,3633,task,2022-05-03,false
7339,3940,task,2022-03-15,false
7394,432,task,2022-07-19,false
7723,4415,task,2021-12-02,false
7749,2727,task,2022-01-31,false
7793,1070,task,2022-01-26,false
7825,3508,task,2022-03-30,false
7857,4180,task,2022-03-14,false
7914,4183,task,,true
7921,1548,task,2022-03-29,false
7922,1548,task,2022-04-05,false
7968,4398,task,2022-05-16,false
7991,2001,task,2022-04-27,false
7995,854,task,2022-04-07,false
8052,4108,task,2022-11-09,false
8259,3034,task,2023-03-20,false
8429,3390,task,2021-11-10,false
8440,15,task,2021-08-13,false
8615,2198,task,2023-03-14,false
8952,4782,task,2022-10-03,false
9099,1387,task,2023-03-02,false
9111,2735,task,2022-08-29,false
9131,4620,task,2022-10-06,false
9144,4176,task,2022-06-27,false
9180,2967,task,2022-11-09,false
9232,2548,task,2022-10-05,false
9262,102,task,2022-08-03,false
9400,810,task,2021-04-29,false
9716,2339,task,2022-10-18,false
9722,1890,task,2022-10-13,false
9780,4620,task,2022-10-06,false
9800,722,task,2022-07-26,false
9802,722,task,2022-08-23,false
9869,4129,task,2022-06-16,false
9898,4635,task,2022-06-29,false
9985,1423,task,2022-10-12,false
10009,3124,task,2022-09-30,false
10205,4643,task,2022-11-17,false
10355,2622,task,2023-02-01,false
10511,1310,task,2020-08-03,false
10611,3029,task,2020-12-08,false
10673,2076,task,2021-01-19,false
10715,2793,task,2021-04-06,false
11189,1732,task,2022-03-31,false
11199,2212,task,2022-03-11,false
11340,2443,task,2020-10-06,false
11525,3965,task,2022-08-10,false
11565,4570,task,2022-07-04,false
11571,4993,task,2022-06-15,false
11673,2565,task,2022-11-03,false
11972,3599,task,2023-01-20,false
12063,4541,task,2022-11-16,false
12345,109,task,2022-12-05,false
12355,4898,task,2022-12-02,false
12469,4100,task,2023-02-02,false
12580,616,task,2020-01-14,false
12585,4397,task,2019-12-10,false
12615,2684,task,2019-12-18,false
12674,2893,task,2019-03-19,false
12857,3773,task,2021-03-25,false
12875,4703,task,2021-04-21,false
12961,1440,task,2021-08-02,false
12992,1799,task,2021-10-25,false
13188,3911,task,2022-04-06,false
13206,996,task,2022-03-01,false
13244,746,task,2022-04-21,false
13310,499,task,2022-03-23,false
13352,954,task,2022-05-06,false
13377,3524,task,2022-05-09,false
13384,2556,task,2022-05-30,false
13387,959,task,2022-05-09,false
13405,358,task,2022-05-30,false
13482,633,task,2022-06-16,false
13528,459,task,2022-07-01,false
13598,1552,task,2022-09-08,false
13887,710,task,2022-12-28,false
14156,277,task,,true
14159,4168,task,2023-01-03,false
14183,2317,task,2022-12-06,false
14246,1571,task,2022-11-29,false
14262,743,task,2023-02-28,false
14364,2293,task,2023-02-09,false
14370,3066,task,2023-01-30,false
14782,3075,task,2019-07-09,false
14792,4616,task,2020-02-14,false
14814,603,task,2019-08-23,false
15328,4483,task,2021-05-03,false
15426,286,task,2022-02-15,false
15435,4935,task,2022-03-09,false
15463,519,task,2022-04-08,false
15510,4848,task,2022-09-05,false
15532,1010,task,2022-08-02,false
15582,516,task,2022-10-12,false
15708,185,task,,true
16348,1957,task,2022-04-19,false
16434,3965,task,2022-06-27,false
16442,1633,task,2022-06-17,false
16596,4009,task,2022-10-20,false
16677,4384,task,2022-07-07,false
16757,1229,task,2022-07-21,false
16780,2922,task,2022-09-15,false
16784,4465,task,2022-06-30,false
16822,1638,task,2022-08-04,false
16856,163,task,2022-09-12,false
16920,925,task,2022-09-29,false
16935,4316,task,2022-09-13,false
16946,726,task,2022-09-23,false
17065,2300,task,2022-12-09,false
17271,484,task,2023-03-15,false
17447,1003,task,2022-06-03,false
17460,434,task,2022-06-09,false
17471,4429,task,2022-05-24,false
17478,1094,task,2022-06-20,false
17504,2928,task,2022-07-14,false
17530,447,task,2022-07-12,false
17579,3347,task,2022-07-27,false
17669,4662,task,2022-10-13,false
17704,4827,task,2022-10-20,false
17749,824,task,2022-11-28,false
17931,892,task,2023-02-22,false
18044,3802,task,2019-05-09,false
18477,1366,task,2022-02-21,false
18478,4274,task,2022-02-14,false
18514,635,task,2022-02-23,false
18520,1578,task,2022-04-28,false
18591,724,task,2022-03-18,false
18597,724,task,2022-03-17,false
18627,1404,task,2022-06-16,false
18631,1404,task,2022-06-14,false
18686,1042,task,2022-06-27,false
18712,5000,task,2022-06-16,false
18719,1131,task,2022-07-13,false
18750,3335,task,2022-06-20,false
18822,102,task,2022-07-06,false
18825,102,task,2022-06-30,false
18890,3430,task,,true
18951,2663,task,2022-04-20,false
18963,579,task,2022-03-02,false
19133,3796,task,2022-10-05,false
19230,2651,task,2022-10-19,false
19334,1012,task,2022-03-29,false
19502,4489,task,2020-05-07,false
19572,3662,task,2020-12-30,false
19670,61,task,2021-03-09,false
19825,4772,task,2020-12-22,false
19902,3417,task,2021-07-01,false
20001,1279,task,2021-11-18,false
20031,1716,task,2021-12-27,false
20134,2840,task,2021-04-16,false
20562,1786,task,2023-02-22,false
20888,4125,task,2022-03-07,false
21219,1832,task,2022-05-03,false
21313,2246,task,2022-06-29,false
21418,3820,task,2022-10-05,false
21634,1030,task,2023-01-30,false
21682,393,task,2023-03-16,false
33,817,task,2023-03-30,false
940,2777,task,2023-04-11,false
983,3363,task,2023-03-30,false
995,4588,task,2023-04-20,false
1253,2459,task,2023-03-29,false
1442,4453,task,2023-03-30,false
1456,1934,task,2023-03-31,false
1731,2543,task,2023-03-23,false
1746,4777,task,2023-03-23,false
1770,4278,task,2022-03-29,false
1915,2712,task,2022-08-17,false
2144,3774,task,2023-03-07,false
2145,834,task,2022-09-12,false
2180,2659,task,2022-09-21,false
2197,365,task,2022-10-06,false
2504,985,task,2023-03-14,false
2581,481,task,2022-02-25,false
2635,628,task,2022-07-20,false
2682,3201,task,2022-03-07,false
2713,44,task,2022-02-23,false
2766,3730,task,2022-03-14,false
2813,3225,task,2022-06-10,false
2877,2148,task,2018-09-05,false
3268,770,task,2022-04-13,false
3299,3770,task,2022-05-25,false
3370,1713,task,2022-04-08,false
3391,3212,task,2022-04-21,false
3414,4160,task,2022-06-07,false
3437,4462,task,2022-08-10,false
3944,2155,task,2020-03-26,false
4060,2054,task,2020-10-06,false
4069,910,task,2020-10-26,false
4070,910,task,2020-10-05,false
4117,3269,task,2020-10-30,false
4163,1884,task,2022-06-24,false
4187,840,task,2022-05-16,false
4264,3373,task,2022-05-30,false
4270,3373,task,2022-06-24,false
4309,3769,task,2022-06-10,false
4310,3769,task,2022-10-11,false
4463,1013,task,2023-02-07,false
4619,2482,task,2023-02-02,false
4816,4985,task,2022-04-22,false
4900,795,task,2022-06-14,false
4917,3250,task,2022-06-22,false
5305,753,task,2022-02-28,false
5373,4301,task,2022-03-14,false
5380,4301,task,2022-02-21,false
5389,4301,task,2022-03-09,false
5418,3867,task,2022-02-22,false
5444,2446,task,2022-04-04,false
5557,4436,task,2022-05-11,false
5597,559,task,2022-03-01,false
5679,1365,task,2022-03-15,false
5696,2156,task,2022-04-25,false
5732,137,task,2022-06-08,false
5761,3194,task,2022-06-07,false
5770,4432,task,2022-04-05,false
5828,3959,task,2022-04-27,false
6034,2380,task,2022-09-19,false
6108,304,task,2022-12-14,false
6120,2979,task,2022-08-02,false
6157,3784,task,2022-07-27,false
6423,2716,task,2023-03-17,false
6497,1621,task,2022-12-29,false
6593,611,task,2023-01-24,false
6625,2180,task,2023-03-15,false
7017,1266,task,2020-07-02,false
7178,773,task,2022-07-18,false
7263,597,task,2022-02-14,false
7273,2523,task,2022-03-17,false
7277,2523,task,2022-05-04,false
7313,4771,task,2022-05-24,false
7334,2614,task,2022-04-05,false
7359,3448,task,2022-07-06,false
7367,640,task,2022-04-20,false
7382,1378,task,2022-06-20,false
7405,2739,task,2022-06-27,false
7665,1216,task,2021-09-27,false
7706,518,task,2021-11-09,false
7806,1693,task,2022-03-30,false
7850,918,task,2022-02-14,false
7862,3756,task,2022-03-15,false
8006,1661,task,2022-11-17,false
8122,1584,task,2022-12-08,false
8266,376,task,2023-02-20,false
8424,624,task,2021-08-11,false
8690,2056,task,2022-10-19,false
8711,4345,task,2022-10-27,false
8986,2962,task,2022-11-04,false
9287,3158,task,2022-10-03,false
9290,3158,task,2022-11-03,false
9307,3152,task,2022-12-01,false
9558,1318,task,2021-09-28,false
9655,4870,task,2022-01-19,false
9665,526,task,2022-02-09,false
9692,2953,task,2022-08-11,false
9696,2146,task,2022-10-13,false
9764,1181,task,2022-06-15,false
9834,4046,task,2022-06-16,false
9893,4635,task,2022-08-09,false
9897,4635,task,2022-08-16,false
9928,3398,task,2022-09-16,false
10083,2761,task,2023-02-22,false
10117,3358,task,2022-12-23,false
10208,4643,task,2023-01-23,false
10746,3650,task,2021-03-04,false
11079,608,task,2022-02-21,false
11084,608,task,2022-03-29,false
11088,2491,task,2022-03-22,false
11107,3399,task,2022-04-08,false
11160,1153,task,2022-03-24,false
